Facility_Name,Latitude,Longitude,Type
NMC DIC CLINIC AND PHARMACY BR OF NMC ROYAL HOSPITAL LTD Dubai Branch,25.166382514895098,55.4165452067325,General Practice
JANABELLE CLINIC L L C,25.226302773906337,55.25958585583208,General Surgery
BIN HAIDER HEALTH CARE CENTER,25.0988986500245,55.176964510959046,Dermatology
Al Azhar Clinic llc 4,24.9865879486424,55.14004690369463,General Dentistry
Dr Paul Dental Clinic LLC Branch,25.221495787905607,55.43446293563321,Endodontics
LIFE PHARMACY EXPRESS CLINIC,25.22259613892827,55.282129970993424,General Practice
Dubai Early Childhood Development Center,25.098590505160026,55.20256699158932,Physiotherapy
ASTER MEDICAL CENTRE ARJAN BR OF D M HEALTHCARE LLC,25.062146351987,55.237746300345,Internal Medicine
Faith Jabal Medical Center L L C,25.01035678756036,55.10585175328492,General Practice
Karama Medical Centre  L.L.C (Branch) ,25.2529933881156,55.30498506734209,General Practice
QUTTAINAH SPECIALIZED HOSPITAL L.L.C,25.1403652454018,55.2038204776229,Anesthesia
MEDICLINIC CREEK HARBOUR (BR OF MEDICLINIC CLINICS INVESTMENT L.L.C.),25.204524138734413,55.34434159116205,Family Medicine
life pharmacy 44 express clinic ,25.16991600643967,55.24118108077994,General Practice
Dr Tazyeen Gynae And Polyclinic L L C,25.045655006055423,55.23173908147069,Obstetrics and Gynecology
Bamboat Dental Clinic,25.1764320921511,55.24397162695952,Prosthodontics
Amwaj Polyclinic LLC,25.074177734494704,55.13170509477304,Plastic Surgery
Allo Doctors French Medical Services,25.07919253318112,55.151692153937326,Family Medicine
Gems Wellington Academy FZE,25.11795565219388,55.38794763756484,Nursing
Smile Spa Dental Clinic,25.21770920096377,55.3749815914121,General Dentistry
Sehaty Polyclinic,25.22153376138324,55.43455498298205,Pediatric Gastroenterology
NEW SENSE CLINIC L L C,25.20599678460912,55.2527292546252,Obstetrics and Gynecology
Oracare Dental Clinic L L C,25.112837905560188,55.189554499848846,General Dentistry
Rixos The Palm Hotel - Company Clinic,25.12113180479512,55.154108405164585,Nursing
Asyas Nursery,25.11432220743361,55.14117505593861,Nursing
Horani Dental Lab,25.223255989324745,55.28256411985438,Dental Lab - Dental Clinical Support
Osama Al Hashimi Dental Clinic,25.26368347186138,55.32260560023551,General Dentistry
REVEAL MEDICAL CENTER L.L.C,25.116476484548865,55.20601157548265,General Dentistry
Avicenna Medical Clinc,25.264088595104155,55.32899941781758,General Dentistry
Sabari Indian School LLC,25.289531112672098,55.3413711023101,General Practice
Biolite Aesthetic Clinic,25.143754812912217,55.19968567421213,General Practice
Home Grown Childrens Nursery,25.15519766985459,55.210657469538006,Nursing
Dovecote Nursery,25.078721222521853,55.24239445497586,Nursing
Z O E Dental Clinic,25.25675267399028,55.32640064462171,General Dentistry
Easy Dental Branch 1,25.26462273674576,55.322417188487314,General Dentistry
REPTON AL BARSHA FZ-LLC ,25.079929962573026,55.24288474623455,Nursing
Levantine Dental Clinc,25.17695895240984,55.245519112707015,Orthodontics
Dr Manjulas Dental Clinic,25.254387897342053,55.33619122947727,General Dentistry
Advanced Orthospine Health Center,25.21373967115867,55.25854361951881,Physiotherapy
Victory Heights Primary School,25.03497672431152,55.22199250931795,General Practice
Optimal Fitness,25.042825556695256,55.25148565580121,Podiatry
Bright Smile Dental And Orthodontic Center,25.21376271929197,55.25851750186929,Orthodontics
The Smile Studio Dental Clinic,25.111655727177904,55.20616541477663,General Dentistry
Real Smile Dental Clinic L L C,25.24405518399529,55.2761455531856,General Dentistry
Chubby Cheeks Early Learning Center,25.16675906862367,55.26409784219746,Nursing
Kids Spot Nursery,25.203589144341347,55.254824214312215,Nursing
Al Jalila Children’s Specialty Hospital FZ-LLC,25.225599231204708,55.3190217050543,Orthopedic Surgery
DENTAL STUDIO_JBR LLC,25.08009170184385,55.13592571025261,General Dentistry
Aig Medical Clinics LLC,25.18227912953606,55.22523606201189,Plastic Surgery
Marina Medical Center,25.08512315286558,55.14201017197844,Orthodontics
Sensation Station Center,25.040840056525404,55.11696400363852,Speech Therapy
Capital School,25.2848199801755,55.37144386214704,Nursing
Derma Lina polyclinic LLC,25.23941030965876,55.2708708703726,Dermatology
Dove Green Private School LLC,24.996585073404905,55.15624998679525,General Practice
Maple Bear Early Learning Center L L C,25.1848109808986,55.265300330193504,Nursing
Dr Maya Dental Centre,25.04603330072676,55.23553133071387,Pediatric Dentistry
Zabeel Ladies Club,25.230577,55.300404,General Practice
A S G C CONSTRUCTION L.L.C - Company Clinic,24.99903886768324,55.14033271850218,Nursing
IMPLANTREE DENTAL & AESTHETICS CLINIC L.L.C,25.22167376691996,55.2808290003286,General Dentistry
Dental Care Clinic L.L.C,25.168658826541886,55.40609152538732,General Dentistry
Dr Thomas Dental Implant Clinic Dmcc,25.064072176860137,55.13791510190288,General Dentistry
Face Design Medical Center,25.213441883490663,55.25870376867259,Otolaryngology
Omnicare Medical and Aesthetic L.L.C,25.149184106872557,55.21142276940421,Psychiatry
Sun Face Medical Aesthetic Center Dmcc,25.080338061207225,55.15325311064219,Orthodontics
Hope Health and Healing Medical Center LLC,25.11265906837972,55.18876950697419,General Practice
Al Tadawi Medical Centre Branch,25.170577,55.150404,General Practice
Willow Nursery,25.06968014352461,55.12731771741556,Nursing
Chubby Cheeks Nursery Branch,25.09021631130145,55.38671283932252,Nursing
DR SAI GANESH MEDICAL CENTRE L.L.C )BRANCH(,25.23663742601645,55.27522857737561,General Dentistry
Sai Ganesh Medical Centre L L C,25.277474306405075,55.385180714627175,General Dentistry
Saray Derma & Dent Care Center,25.218372158599475,55.25265944116385,General Dentistry
Canine Dental Laboratory Branch,25.251247990853848,55.308575031484494,Dental Lab - Dental Clinical Support
GEMS Founders School(Br of GEMS WELLINGTON ACADEMY FZE ) DUBAI BRANCH,25.07866366161,55.22832080622996,General Practice
Smart Vision English School Br Of Vision International Investment L L C,25.107209367689777,55.211140875955294,Nursing
DERMA ROSE CLINIC L.L.C,25.238918630274515,55.2722775715304,Dermatology
Hue Dental Laboratory,25.225425366450324,55.28371405782982,Dental Lab - Dental Clinical Support
Toronto Medical Center L L C,25.151149034523545,55.24356158455391,General Practice
City Alpha Care Poly Clinic,25.264297055818503,55.32913862173387,General Dentistry
Novomed Specialized Surgical Hospital Pharmacy,25.1351901004325,55.19665913661494,Pharmacy
Otex Hearing Care Solutions,25.221922909747445,55.2812151922204,Audiology
Global Indian International School LLC,25.17342513028684,55.25881284975975,Nursing
Prime Medical Center Global Village L L C - Branch Of Prime Medical Center LLC,25.07169125586019,55.308323568817706,General Practice
Cosmetic Art Dental Lab Dmcc,25.079165610773288,55.14951981652568,Dental Lab - Dental Clinical Support
Dr Tosun Dental Clinic,25.165921887406306,55.22455536765533,Orthodontics
Al Naboodah Contracting Co L L C - Company Clinic,25.16060344138481,55.48825338038305,General Practice
My Doc Specialist Medical Centre,25.07912437514679,55.149534046624815,Orthopedic Surgery
Neuropedia Childrens Neuroscience Center,25.2220071945181,55.2556345649109,Pediatric Neurology
Mustafa Alqaysi Medical Center LLC,25.28757994101191,55.36554628130465,Pediatrics
Guangdong Medical Center Dmcc,25.08008842884143,55.15279938975216,General Practice
Apex Dental & Orthodontic Clinic L.L.C ,25.049033523560546,55.21514919591622,General Dentistry
Aster Hospital Pharmacy Br Of Aster Dm Healthcare,25.27751291621673,55.39552061147554,Pharmacy
Emirates Sports Med Clinic LLC,25.111115556233663,55.14122768310377,Otolaryngology
Adam Vital Hospital Pharmacy,25.25130103017956,55.34336539325186,Pharmacy
Mediclinic Parkview Hospital Llc Pharmacy,25.06563136822085,55.248678820259165,Pharmacy
Lycee Francais Jean Mermoz L.L.C,25.175120137503377,55.25116931073583,General Practice
Blue Angel Polyclinic L.L.C,25.23608746125789,55.27125548213607,Plastic Surgery
Mmc Millennium Medical Center LLC,25.231248261430515,55.32022247096088,Reproductive Medicine and Infertility
MALABAR DENTAL CLINIC L.L.C,25.280435801360767,55.38740665575604,General Dentistry
South View School L.L.C,25.00486439359254,55.24463788282815,General Practice
Maria Tash Middle East Jewellery Trading LLC,25.197763261836197,55.27602022240022,Nursing
Central Poly Clinic,25.268327483850427,55.31824352768331,Orthodontics
Medi Sense Clinic,25.162740919007867,55.23473076848803,General Practice
Al Fahim Clinic,25.26842010918336,55.30311976304365,General Practice
Al Fahim Medical Center,25.268107775290385,55.30690453355757,Ophthalmology
Mahboubi Medical Center,25.2684,55.3058,General Practice
American Dental Clinic,25.2203166252237,55.25475419131597,General Dentistry
Abbara Polyclinic,25.184785503523177,55.25984569994828,Urology
New York Dental Clinic,25.2027,55.2419,Prosthodontics
Al Wasl Medical Clinic,25.263873602181366,55.32881148174602,General Dentistry
Mathew Medical Clinic,25.2711,55.3018,General Dentistry
New Emirates Medical Center,25.264,55.3236,Orthodontics
Emirates Airline Clinic,25.18635487084081,55.25600280337343,Aviation Medicine
Bani Yas Medical Clinic,25.26646614553684,55.31040875723578,General Practice
Jumeira Beach Dental Center,25.22520952041711,55.25798649979149,Prosthodontics
Dental Studio - Al Wasl LLC,25.144517834769047,55.20751133947054,Prosthodontics
Dr. Zuhair Sikafi Medical Clinic,25.25669735008393,55.29630402584724,Urology
Dr. Swaid Orthodontic Clinic,25.2161,55.2499,Orthodontics
Port Dental Laboratory,25.237743105398124,55.27567480683789,Dental Lab - Dental Clinical Support
Dr. Motiwalla Dental Clinic,25.2632,55.3156,Periodontics
Dubai Community Health Center L L C,25.24039948651925,55.3096182843174,Clinical Psychology
Al Shorooque Pvt. School,25.213117925512044,55.25563462958292,General Practice
Apple International School,25.27901774551516,55.37535527968918,General Practice
Al Noor Training Center For Persons With Disabilities,25.11119772297213,55.20043263397616,Physiotherapy
The City School International Private,25.193534375925857,55.38896418046726,Nursing
Crescent English School,25.170577,55.150404,General Practice
Dubai Women Association- Al Basateen Private Nursery,25.23132115270224,55.522434557687326,Nursing
The Elite English School,25.288738189669733,55.34065600479614,Nursing
New Indian Model School Clinic,25.23755912205692,55.34715729770748,General Practice
Regent International Private School,25.08768930574825,55.1739115961505,Nursing
Dubai Modern Educational School,25.239041184141527,55.426960643393286,General Practice
H.H. Shaikh Rashid Al Maktoum Pakistani School,25.285579321002853,55.37011996311476,General Practice
Al Safa Early Learning Centre Branch,25.21253835575531,55.268756601766135,Nursing
Oral Design Dental Laboratory,25.26364333795725,55.322526575155614,Dental Lab - Dental Clinical Support
Kids Island Nursery,25.17867207549895,55.2252435276848,Nursing
De Paris Medical Center(Dsc),25.2445,55.2891,Orthopedic Surgery
Tabyeen Psychotherapy Center,25.2391,55.2979,Clinical Psychology
Jumairah International Nursery- Branch,25.176832191669547,55.23842272353846,Nursing
Medsol Al Abbar Laboratories For Research And Medical Analys LLC,25.25539127929883,55.301783154442965,Clinical Pathology (Medical Microbiology)
Dr. Huda Shaheen Medical Clinic,25.276850359010577,55.34817344112853,Obstetrics and Gynecology
Alraqi Physiotherapy Center,25.267320352308,55.3138557454236,Physiotherapy
G.M.C.K.S.Pranic Energy Healing Centre,25.17945326211911,55.27284803224454,Holistic Therapist
Noa Dental Clinic,25.23681114384155,55.27983688416229,Prosthodontics
Dr Tang Acupuncture Clinc,25.215217367443667,55.259291880545135,Traditional Chinese Medicine (TCM)
Well Woman Clinic Owned By Hooria Kazim One Person Co L L C,25.233,55.2812,General Surgery
Al Shunnar Plastic Surgery,25.1679,55.2148,Plastic Surgery
Alabama Dental Center,25.155,55.2166,General Dentistry
Deira International School-Dubai Festival City,25.21343209201111,55.37494765842381,General Practice
AMERICAN ACADEMY FOR GIRLS (BR TAALEEM MANAGEMENT (L L C) ),25.238446819380485,55.42878513941567,Nursing
The General Medical Centre Laboratory Br Of G M C Healthcare LLC,25.09943120085099,55.17731274307313,Clinical Pathology
Dr. Helmi`S Specialized Implantology and Dental Center,25.28356345343809,55.35257219473896,Implantology
Greenwood International School,25.244204078399843,55.41829417669446,General Practice
Yellow Kite Nursery LLC,25.16030785965481,55.22464397728625,Nursing
Repton School Fz-LLC,25.144864445995506,55.37834681640336,Nursing
Elite Style Polyclinic,25.213002228191133,55.27722044104514,General Dentistry
Dr Shanil Medical Centre LLC,25.167961546212183,55.41509589329801,Orthodontics
Kempinski Hotel Mall Of The Emirates,25.11896219644587,55.19758474275421,Nursing
 MANAL HARB MEDICAL CENTER L.L.C,25.2128,55.2774,General Dentistry
Hummingbird Early Learining Centre,25.21436048898205,55.280503204252206,Nursing
Charisma Medical Centre L L C,25.18437949714369,55.2276094687277,Dermatology
Kaya Skin Care Clinic(Branch)Mardif,25.21612366736477,55.40787519219053,Dermatology
The Lakes Clinic Dmcc,25.072522934489783,55.14211822174614,General Dentistry
Ibn Al Nafees Medical Clinic,25.21345143606909,55.38092213477039,Family Medicine
Dr Paul Dental Clinic LLC,25.24394122061805,55.3135717572556,Endodontics
Ayur Care Ayurvedic Wellness Center,25.280416587534184,55.38740750612269,Ayurvedic Medicine
Jebel Ali Village Nursery(Branch),25.076695658256327,55.13560259310312,Nursing
Dr. K Medical Center JLT,25.062782459346064,55.13778893437902,General Practice
Jumeira Baccalaureate School-Br Of Taaleem Managment L.L.C,25.2196878986668,55.26021542032739,Nursing
Cologne Dental Laboratory,25.24176717728117,55.27198220496237,Dental Lab - Dental Clinical Support
Latifa Hospital,25.2223760394829,55.3181936064723,Obstetrics and Gynecology
Miracure Medical Centre LLC,25.185278928862125,55.35506185149341,General Dentistry
Dr Hala Fadli Dermatology And Laser Clinic,25.15109932983773,55.21320761186556,Dermatology
 MAGNUM FAMILY MEDICAL CENTER L.L.C DMCC Branch ,25.069837526347776,55.14042491325857,General Dentistry
SIKKA DENTAL CLINIC L.L.C,25.23221578152018,55.31372518435311,General Dentistry
AMV SLIMMING CENTER,25.17626276981383,55.24482543153884,Aesthetic/Beauty Therapy
Plaza Clinics Aesthetic and Dental Center L.L.C,25.160419381058578,55.22027576190999,General Dentistry
VIP DOCTOR L.L.C (BRANCH),25.141519273733746,55.1904186286278,General Practice
The Branding Room Poly Clinic LLC,25.05059639498644,55.21785481354773,Chiropractor
Victory Heights Primary School LLC Branch,25.03357404798038,55.20722600678119,Nursing
Babylon Dental Center L.L.C,25.16404304190088,55.405306331864935,General Dentistry
ASPEN CLINIC,25.27117424828536,55.302407815376064,General Dentistry
Hopecare Polyclinic L.L.C,25.276312474184927,55.33048611139444,General Practice
SMART SMILE DENTAL CENTER L L C,25.16663609617681,55.41099229008439,General Dentistry
KENT NURSERY FZ,25.1253983146551,55.35803345750328,Nursing
DERMO DENTAL CLINIC LLC,25.26346387327268,55.31562926629241,General Dentistry
ENHANCE BY MEDICLINIC (BR OF MEDICLINIC CLINICS INVESTMENT L.L.C),25.19896945974622,55.27619412971203,Family Medicine
Natural Healing Medical Center (Branch),25.232857364697363,55.43232869909436,Traditional Chinese Medicine (TCM)
KISMET BY MILKA JEWELLERY L.L.C,25.11783453597816,55.199280478041,Nursing
DePS Nursery,25.24236372718142,55.39786620734982,Nursing
Dr. Akbar Homeopathic and Ayurvedic Medical Center,25.256034775443784,55.30283529950579,Homeopathy
American Medical and Dental Center FZ-LLC Dubai Branch ,25.112919878552248,55.24659180365129,General Dentistry
TOP LIFE PHYSIOTHERAPY AND HIJJAMA CENTER,25.244679271679445,55.33908500788493,Physiotherapy
SKINWISE AESTHETIC MEDICAL CENTER L.L.C,25.131513424489743,55.19826657775365,Dermatology
NEW DWIGHT SCHOOL LLC,25.03486065836579,55.22863787742177,Nursing
Elegant Dental Clinic LLC,25.28550351187866,55.36047300810968,General Dentistry
DR NUTRITION CENTER LLC DUBAI BR,25.197002448998244,55.278477011232816,Clinical Dietetics and Nutrition
AVM LABS L. L. C,25.253133536339973,55.34027424646107,Clinical Pathology
PHYSIO FIT SPORTS AND REHAB CLINIC L.L.C,25.18119848776493,55.26989832116092,Physiotherapy
HLA MEDICAL CENTER L L C,25.251723027552995,55.337165735128615,Oral and Maxillofacial Surgery
GYA Dental Center FZ-LLC,25.0956476647296,55.15333582733227,General Dentistry
Al Muhaisnah Medical Fitness Center,25.271396779834937,55.42806404310821,Radiology
V I K NURSERY EARLY CHILDHOOD,25.202152909050756,55.2546261806611,Nursing
EXCELLAGE POLY CLINIC L.L.C,25.167459743770856,55.212763675701936,Dermatology
Upandrunning Medical Center Llc Difc Br,25.21302164534592,55.28201842685722,Family Medicine
GLENDALE INTERNATIONAL SCHOOL,25.234932857351613,55.31661456150249,Nursing
Higher College Of Technology - Dubai Women,25.28653788872801,55.374342232543896,Nursing
HMS FAT FREEZING SLIMMING THERAPY CENTER,25.25098272922716,55.30913750970322,General Practice
Alondra Dermatology Clinic LLC,25.25031812847924,55.33907858322468,Dermatology
VITRUVIAN ITALIAN PHYSIOTHERAPY CENTER,25.10297570055714,55.17646091732843,Physiotherapy
ISHRAQ CLINIC LASER AND COSMETIC,25.170276858584938,55.216416562347625,Dermatology
Wellth by Medcare (BR OF MEDCARE HOSPITAL L.L.C),25.207697252640283,55.25182569051666,General Practice
INNOVO BUILD L.L.C,24.981779437535423,55.1386015490211,Nursing
CLINIQUE DES CHAMPS ELYSEES CLINIC L.L.C (BRANCH),25.201335932436137,55.27609859443727,Dermatology
DUBAI SCHOOLS CORPORATION NAD ALSHIBA LLC,25.138185077151206,55.36889130933185,Nursing
Dermamax Medical Centre LLC,25.22777040025706,55.26679420848867,General Practice
Medcells Lab FZ LLC,25.232444672380645,55.32610413240988,Clinical Pathology
